day,date,wk,age_group,cases,Rj_med,Rj_lo,Rj_hi
132,2019-01-11,2,12-17,725.1429,0.6987,0.6377,0.7647
132,2019-01-11,2,18-44,4367.2857,0.4998,0.4597,0.5391
132,2019-01-11,2,45-64,3031.2857,0.4869,0.4456,0.5298
132,2019-01-11,2,65+,1104.1429,0.5082,0.4639,0.5544
133,2019-01-12,2,0-5,1970.7143,0.9378,0.8465,1.0390
133,2019-01-12,2,6-11,1746.4286,0.9931,0.8963,1.0968
133,2019-01-12,2,12-17,621.7143,0.6856,0.6247,0.7532
133,2019-01-12,2,18-44,3898.4286,0.4897,0.4505,0.5322
133,2019-01-12,2,45-64,2746.0000,0.4782,0.4373,0.5228
133,2019-01-12,2,65+,1022.0000,0.4990,0.4538,0.5473
134,2019-01-13,3,0-5,1878.2857,0.9166,0.8227,1.0206
134,2019-01-13,3,6-11,1638.2857,0.9799,0.8865,1.0814
134,2019-01-13,3,12-17,543.2857,0.6868,0.6240,0.7539
134,2019-01-13,3,18-44,3453.7143,0.4906,0.4505,0.5336
134,2019-01-13,3,45-64,2441.0000,0.4817,0.4396,0.5272
134,2019-01-13,3,65+,939.8571,0.5000,0.4545,0.5500
135,2019-01-14,3,0-5,1766.7143,0.9098,0.8170,1.0177
135,2019-01-14,3,6-11,1514.8571,0.9755,0.8834,1.0755
135,2019-01-14,3,12-17,464.5714,0.6990,0.6353,0.7695
135,2019-01-14,3,18-44,3059.1429,0.5008,0.4595,0.5469
135,2019-01-14,3,45-64,2160.4286,0.4943,0.4510,0.5431
135,2019-01-14,3,65+,842.2857,0.5114,0.4640,0.5628
136,2019-01-15,3,0-5,1629.4286,0.9142,0.8129,1.0183
136,2019-01-15,3,6-11,1367.4286,0.9893,0.8935,1.0956
136,2019-01-15,3,12-17,391.8571,0.7131,0.6471,0.7840
136,2019-01-15,3,18-44,2708.7143,0.5135,0.4703,0.5593
136,2019-01-15,3,45-64,1901.0000,0.5085,0.4628,0.5580
136,2019-01-15,3,65+,743.5714,0.5260,0.4769,0.5795
137,2019-01-16,3,0-5,1495.4286,0.9013,0.8054,1.0023
137,2019-01-16,3,6-11,1238.0000,0.9803,0.8863,1.0840
137,2019-01-16,3,12-17,336.7143,0.7038,0.6375,0.7755
137,2019-01-16,3,18-44,2433.8571,0.5032,0.4597,0.5485
137,2019-01-16,3,45-64,1684.4286,0.4968,0.4512,0.5469
137,2019-01-16,3,65+,677.0000,0.5175,0.4679,0.5723
138,2019-01-17,3,0-5,1399.2857,0.8836,0.7893,0.9900
138,2019-01-17,3,6-11,1160.5714,0.9614,0.8702,1.0628
138,2019-01-17,3,12-17,310.8571,0.6839,0.6188,0.7552
138,2019-01-17,3,18-44,2305.7143,0.4795,0.4387,0.5232
138,2019-01-17,3,45-64,1604.4286,0.4719,0.4268,0.5181
138,2019-01-17,3,65+,650.1429,0.4985,0.4490,0.5501
139,2019-01-18,3,0-5,1239.5714,0.9120,0.8155,1.0216
139,2019-01-18,3,6-11,1016.5714,0.9933,0.8962,1.1032
139,2019-01-18,3,12-17,252.2857,0.7034,0.6368,0.7765
139,2019-01-18,3,18-44,1964.8571,0.4874,0.4478,0.5325
139,2019-01-18,3,45-64,1321.8571,0.4783,0.4353,0.5260
139,2019-01-18,3,65+,551.5714,0.5085,0.4593,0.5628
140,2019-01-19,3,0-5,1150.5714,0.9704,0.8649,1.0839
140,2019-01-19,3,6-11,939.5714,1.0585,0.9539,1.1743
140,2019-01-19,3,12-17,224.7143,0.7577,0.6833,0.8380
140,2019-01-19,3,18-44,1755.4286,0.5222,0.4772,0.5719
140,2019-01-19,3,45-64,1172.5714,0.5114,0.4642,0.5633
140,2019-01-19,3,65+,497.8571,0.5420,0.4891,0.6008
141,2019-01-20,4,0-5,1074.0000,1.0162,0.9010,1.1423
141,2019-01-20,4,6-11,878.1429,1.1140,1.0042,1.2388
141,2019-01-20,4,12-17,200.4286,0.8103,0.7305,0.8971
141,2019-01-20,4,18-44,1610.0000,0.5544,0.5061,0.6068
141,2019-01-20,4,45-64,1067.8571,0.5434,0.4928,0.5959
141,2019-01-20,4,65+,463.8571,0.5761,0.5161,0.6386
142,2019-01-21,4,0-5,1003.1429,1.0399,0.9255,1.1580
142,2019-01-21,4,6-11,824.1429,1.1469,1.0332,1.2756
142,2019-01-21,4,12-17,187.1429,0.8544,0.7706,0.9476
142,2019-01-21,4,18-44,1476.4286,0.5770,0.5280,0.6317
142,2019-01-21,4,45-64,966.2857,0.5671,0.5156,0.6230
142,2019-01-21,4,65+,428.5714,0.6004,0.5403,0.6653
143,2019-01-22,4,0-5,941.0000,1.0478,0.9379,1.1705
143,2019-01-22,4,6-11,769.0000,1.1679,1.0480,1.2992
143,2019-01-22,4,12-17,177.4286,0.8836,0.7950,0.9792
143,2019-01-22,4,18-44,1372.1429,0.5924,0.5405,0.6459
143,2019-01-22,4,45-64,865.5714,0.5846,0.5301,0.6442
143,2019-01-22,4,65+,397.7143,0.6182,0.5577,0.6854
144,2019-01-23,4,0-5,879.4286,1.0448,0.9314,1.1703
144,2019-01-23,4,6-11,720.1429,1.1823,1.0656,1.3106
144,2019-01-23,4,12-17,167.7143,0.8975,0.8066,0.9972
144,2019-01-23,4,18-44,1276.4286,0.5958,0.5431,0.6526
144,2019-01-23,4,45-64,796.7143,0.5889,0.5341,0.6516
144,2019-01-23,4,65+,375.4286,0.6234,0.5613,0.6921
145,2019-01-24,4,0-5,840.7143,1.0416,0.9312,1.1651
145,2019-01-24,4,6-11,692.8571,1.1913,1.0679,1.3227
145,2019-01-24,4,12-17,164.0000,0.8976,0.8072,1.0017
145,2019-01-24,4,18-44,1241.0000,0.5901,0.5387,0.6489
145,2019-01-24,4,45-64,771.5714,0.5817,0.5271,0.6427
145,2019-01-24,4,65+,366.4286,0.6173,0.5538,0.6879
146,2019-01-25,4,0-5,760.5714,1.0793,0.9672,1.2102
146,2019-01-25,4,6-11,646.0000,1.2309,1.1084,1.3661
146,2019-01-25,4,12-17,153.2857,0.9209,0.8301,1.0238
146,2019-01-25,4,18-44,1137.0000,0.6062,0.5547,0.6651
146,2019-01-25,4,45-64,694.0000,0.5932,0.5393,0.6540
146,2019-01-25,4,65+,329.8571,0.6267,0.5643,0.6972
147,2019-01-26,4,0-5,720.1429,1.1634,1.0303,1.3032
147,2019-01-26,4,6-11,620.2857,1.3023,1.1707,1.4503
147,2019-01-26,4,12-17,144.2857,0.9644,0.8655,1.0702
147,2019-01-26,4,18-44,1092.8571,0.6416,0.5822,0.7035
147,2019-01-26,4,45-64,653.7143,0.6222,0.5621,0.6871
147,2019-01-26,4,65+,313.1429,0.6511,0.5847,0.7256
148,2019-01-27,5,0-5,700.5714,1.2352,1.1028,1.3858
148,2019-01-27,5,6-11,605.4286,1.3897,1.2496,1.5456
148,2019-01-27,5,12-17,142.5714,1.0141,0.9123,1.1244
148,2019-01-27,5,18-44,1048.4286,0.6801,0.6197,0.7486
148,2019-01-27,5,45-64,610.5714,0.6583,0.5959,0.7262
148,2019-01-27,5,65+,298.5714,0.6821,0.6134,0.7544
149,2019-01-28,5,0-5,673.7143,1.2887,1.1480,1.4378
149,2019-01-28,5,6-11,585.1429,1.4503,1.3009,1.6176
149,2019-01-28,5,12-17,136.1429,1.0407,0.9353,1.1602
149,2019-01-28,5,18-44,1017.2857,0.7023,0.6379,0.7708
149,2019-01-28,5,45-64,581.1429,0.6737,0.6102,0.7432
149,2019-01-28,5,65+,283.7143,0.6898,0.6219,0.7637
150,2019-01-29,5,0-5,671.1429,1.2527,1.1221,1.4084
150,2019-01-29,5,6-11,587.4286,1.4094,1.2663,1.5649
150,2019-01-29,5,12-17,133.7143,1.0091,0.9064,1.1206
150,2019-01-29,5,18-44,987.4286,0.6742,0.6146,0.7353
150,2019-01-29,5,45-64,563.8571,0.6426,0.5813,0.7063
150,2019-01-29,5,65+,268.8571,0.6540,0.5903,0.7244
151,2019-01-30,5,0-5,670.1429,1.1383,1.0083,1.2858
151,2019-01-30,5,6-11,598.4286,1.2679,1.1359,1.4189
151,2019-01-30,5,12-17,137.4286,0.9198,0.8256,1.0275
151,2019-01-30,5,18-44,978.0000,0.5979,0.5435,0.6560
151,2019-01-30,5,45-64,558.1429,0.5687,0.5144,0.6287
151,2019-01-30,5,65+,261.2857,0.5850,0.5256,0.6503
152,2019-01-31,5,0-5,667.1429,1.0294,0.9151,1.1582
152,2019-01-31,5,6-11,606.2857,1.1314,1.0111,1.2733
152,2019-01-31,5,12-17,142.0000,0.8367,0.7475,0.9382
152,2019-01-31,5,18-44,983.2857,0.5270,0.4787,0.5772
152,2019-01-31,5,45-64,561.2857,0.5013,0.4522,0.5535
152,2019-01-31,5,65+,260.4286,0.5215,0.4682,0.5813
153,2019-02-01,5,0-5,626.4286,0.9936,0.8816,1.1271
153,2019-02-01,5,6-11,557.5714,1.0792,0.9664,1.2056
153,2019-02-01,5,12-17,130.4286,0.8093,0.7208,0.9068
153,2019-02-01,5,18-44,869.5714,0.5066,0.4613,0.5546
153,2019-02-01,5,45-64,472.8571,0.4820,0.4352,0.5330
153,2019-02-01,5,65+,224.7143,0.5035,0.4511,0.5614
154,2019-02-02,5,0-5,577.5714,1.0121,0.8920,1.1418
154,2019-02-02,5,6-11,507.8571,1.1042,0.9874,1.2444
154,2019-02-02,5,12-17,118.5714,0.8405,0.7525,0.9458
154,2019-02-02,5,18-44,774.8571,0.5319,0.4829,0.5853
154,2019-02-02,5,45-64,424.0000,0.5074,0.4584,0.5600
154,2019-02-02,5,65+,199.5714,0.5291,0.4740,0.5890
155,2019-02-03,6,0-5,562.2857,1.0340,0.9156,1.1680
155,2019-02-03,6,6-11,491.4286,1.1329,1.0123,1.2652
155,2019-02-03,6,12-17,108.7143,0.8987,0.7973,1.0072
155,2019-02-03,6,18-44,722.0000,0.5709,0.5171,0.6284
155,2019-02-03,6,45-64,391.7143,0.5496,0.4953,0.6090
155,2019-02-03,6,65+,177.1429,0.5740,0.5134,0.6415
156,2019-02-04,6,0-5,548.2857,1.0351,0.9225,1.1638
156,2019-02-04,6,6-11,481.2857,1.1343,1.0145,1.2640
156,2019-02-04,6,12-17,114.2857,0.9441,0.8402,1.0590
156,2019-02-04,6,18-44,733.5714,0.5966,0.5399,0.6567
156,2019-02-04,6,45-64,391.5714,0.5811,0.5242,0.6426
156,2019-02-04,6,65+,185.2857,0.6122,0.5460,0.6842
157,2019-02-05,6,0-5,498.5714,1.0581,0.9374,1.1883
157,2019-02-05,6,6-11,441.1429,1.1573,1.0426,1.2953
157,2019-02-05,6,12-17,112.2857,0.9943,0.8866,1.1134
157,2019-02-05,6,18-44,703.2857,0.6250,0.5668,0.6912
157,2019-02-05,6,45-64,360.5714,0.6138,0.5542,0.6789
157,2019-02-05,6,65+,176.7143,0.6523,0.5815,0.7298
158,2019-02-06,6,0-5,452.7143,1.1220,0.9936,1.2623
158,2019-02-06,6,6-11,387.4286,1.2302,1.1101,1.3725
158,2019-02-06,6,12-17,107.2857,1.0645,0.9519,1.1913
158,2019-02-06,6,18-44,676.5714,0.6732,0.6103,0.7438
158,2019-02-06,6,45-64,335.5714,0.6628,0.5981,0.7332
158,2019-02-06,6,65+,166.5714,0.7042,0.6289,0.7880
159,2019-02-07,6,0-5,414.8571,1.2083,1.0769,1.3588
159,2019-02-07,6,6-11,348.8571,1.3259,1.1923,1.4796
159,2019-02-07,6,12-17,98.0000,1.1260,1.0051,1.2658
159,2019-02-07,6,18-44,646.2857,0.7215,0.6531,0.7960
159,2019-02-07,6,45-64,313.2857,0.7046,0.6360,0.7785
159,2019-02-07,6,65+,160.2857,0.7456,0.6673,0.8306
160,2019-02-08,6,0-5,398.7143,1.2467,1.1060,1.4059
160,2019-02-08,6,6-11,330.1429,1.3719,1.2281,1.5392
160,2019-02-08,6,12-17,104.4286,1.1325,1.0066,1.2731
160,2019-02-08,6,18-44,675.0000,0.7226,0.6521,0.7986
160,2019-02-08,6,45-64,321.7143,0.6996,0.6292,0.7749
160,2019-02-08,6,65+,170.1429,0.7414,0.6615,0.8311
161,2019-02-09,6,0-5,403.4286,1.2343,1.0920,1.3918
161,2019-02-09,6,6-11,339.1429,1.3533,1.2085,1.5107
161,2019-02-09,6,12-17,108.5714,1.0804,0.9596,1.2168
161,2019-02-09,6,18-44,691.7143,0.6793,0.6132,0.7487
161,2019-02-09,6,45-64,328.2857,0.6493,0.5846,0.7202
161,2019-02-09,6,65+,173.5714,0.6923,0.6174,0.7748
162,2019-02-10,7,0-5,382.4286,1.2538,1.1114,1.4143
162,2019-02-10,7,6-11,327.4286,1.3578,1.2107,1.5209
162,2019-02-10,7,12-17,109.7143,1.0365,0.9232,1.1677
162,2019-02-10,7,18-44,675.5714,0.6494,0.5902,0.7139
162,2019-02-10,7,45-64,325.2857,0.6099,0.5522,0.6742
162,2019-02-10,7,65+,180.4286,0.6498,0.5807,0.7264
163,2019-02-11,7,0-5,370.7143,1.3345,1.1777,1.5101
163,2019-02-11,7,6-11,304.7143,1.4365,1.2835,1.6132
163,2019-02-11,7,12-17,102.0000,1.0424,0.9309,1.1696
163,2019-02-11,7,18-44,605.5714,0.6614,0.6001,0.7289
163,2019-02-11,7,45-64,286.8571,0.6079,0.5493,0.6734
163,2019-02-11,7,65+,157.5714,0.6419,0.5725,0.7179
164,2019-02-12,7,0-5,383.2857,1.4456,1.2683,1.6392
164,2019-02-12,7,6-11,314.7143,1.5548,1.3832,1.7357
164,2019-02-12,7,12-17,99.4286,1.0847,0.9679,1.2195
164,2019-02-12,7,18-44,591.0000,0.6997,0.6339,0.7719
164,2019-02-12,7,45-64,274.5714,0.6326,0.5703,0.7018
164,2019-02-12,7,65+,151.0000,0.6583,0.5885,0.7363
165,2019-02-13,7,0-5,407.2857,1.5351,1.3546,1.7413
165,2019-02-13,7,6-11,333.4286,1.6643,1.4784,1.8667
165,2019-02-13,7,12-17,98.0000,1.1350,1.0115,1.2735
165,2019-02-13,7,18-44,573.5714,0.7413,0.6745,0.8154
165,2019-02-13,7,45-64,258.2857,0.6648,0.6012,0.7338
165,2019-02-13,7,65+,144.8571,0.6832,0.6113,0.7621
166,2019-02-14,7,0-5,423.1429,1.5838,1.4010,1.7833
166,2019-02-14,7,6-11,346.2857,1.7225,1.5331,1.9302
166,2019-02-14,7,12-17,101.5714,1.1688,1.0399,1.3113
166,2019-02-14,7,18-44,574.0000,0.7674,0.6975,0.8467
166,2019-02-14,7,45-64,258.5714,0.6870,0.6200,0.7597
166,2019-02-14,7,65+,144.0000,0.7003,0.6277,0.7814
167,2019-02-15,7,0-5,466.0000,1.5646,1.3917,1.7589
167,2019-02-15,7,6-11,386.2857,1.7235,1.5365,1.9249
167,2019-02-15,7,12-17,102.5714,1.1725,1.0457,1.3216
167,2019-02-15,7,18-44,585.4286,0.7675,0.6986,0.8430
167,2019-02-15,7,45-64,257.0000,0.6879,0.6234,0.7586
167,2019-02-15,7,65+,139.1429,0.6993,0.6279,0.7781
168,2019-02-16,7,0-5,487.7143,1.5135,1.3392,1.6987
168,2019-02-16,7,6-11,409.4286,1.6807,1.4987,1.8801
168,2019-02-16,7,12-17,103.7143,1.1571,1.0331,1.2914
168,2019-02-16,7,18-44,598.2857,0.7494,0.6812,0.8209
168,2019-02-16,7,45-64,254.0000,0.6758,0.6117,0.7438
168,2019-02-16,7,65+,136.0000,0.6875,0.6159,0.7650
169,2019-02-17,8,0-5,513.5714,1.4535,1.2923,1.6435
169,2019-02-17,8,6-11,428.4286,1.6331,1.4536,1.8300
169,2019-02-17,8,12-17,105.1429,1.1274,1.0070,1.2656
169,2019-02-17,8,18-44,617.4286,0.7248,0.6589,0.7948
169,2019-02-17,8,45-64,255.0000,0.6570,0.5949,0.7237
169,2019-02-17,8,65+,136.1429,0.6704,0.6012,0.7458
170,2019-02-18,8,0-5,535.8571,1.4143,1.2557,1.5926
170,2019-02-18,8,6-11,455.2857,1.5814,1.4156,1.7685
170,2019-02-18,8,12-17,106.2857,1.1011,0.9849,1.2379
170,2019-02-18,8,18-44,633.4286,0.7033,0.6398,0.7745
170,2019-02-18,8,45-64,254.5714,0.6410,0.5796,0.7067
170,2019-02-18,8,65+,131.7143,0.6555,0.5871,0.7289
171,2019-02-19,8,0-5,547.5714,1.4004,1.2396,1.5701
171,2019-02-19,8,6-11,479.2857,1.5497,1.3864,1.7247
171,2019-02-19,8,12-17,109.1429,1.0809,0.9621,1.2066
171,2019-02-19,8,18-44,640.7143,0.6935,0.6321,0.7608
171,2019-02-19,8,45-64,257.8571,0.6318,0.5729,0.6958
171,2019-02-19,8,65+,128.1429,0.6462,0.5801,0.7176
172,2019-02-20,8,0-5,567.5714,1.4001,1.2376,1.5747
172,2019-02-20,8,6-11,497.5714,1.5265,1.3628,1.7068
172,2019-02-20,8,12-17,108.4286,1.0624,0.9469,1.1937
172,2019-02-20,8,18-44,652.1429,0.6900,0.6275,0.7593
172,2019-02-20,8,45-64,263.8571,0.6255,0.5663,0.6927
172,2019-02-20,8,65+,132.2857,0.6371,0.5708,0.7110
173,2019-02-21,8,0-5,579.5714,1.4102,1.2523,1.5864
173,2019-02-21,8,6-11,505.5714,1.5147,1.3564,1.6872
173,2019-02-21,8,12-17,106.5714,1.0492,0.9368,1.1760
173,2019-02-21,8,18-44,657.5714,0.6893,0.6268,0.7561
173,2019-02-21,8,45-64,264.5714,0.6201,0.5611,0.6827
173,2019-02-21,8,65+,134.2857,0.6265,0.5632,0.6950
174,2019-02-22,8,0-5,599.1429,1.4041,1.2434,1.5827
174,2019-02-22,8,6-11,516.2857,1.4868,1.3249,1.6573
174,2019-02-22,8,12-17,106.8571,1.0239,0.9133,1.1514
174,2019-02-22,8,18-44,685.0000,0.6796,0.6175,0.7483
174,2019-02-22,8,45-64,266.8571,0.6061,0.5477,0.6692
174,2019-02-22,8,65+,132.2857,0.6082,0.5466,0.6777
175,2019-02-23,8,0-5,621.0000,1.3559,1.1988,1.5180
175,2019-02-23,8,6-11,525.1429,1.4175,1.2769,1.5837
175,2019-02-23,8,12-17,108.4286,0.9903,0.8842,1.1115
175,2019-02-23,8,18-44,694.5714,0.6563,0.5963,0.7203
175,2019-02-23,8,45-64,271.5714,0.5825,0.5274,0.6419
175,2019-02-23,8,65+,133.1429,0.5838,0.5241,0.6501
176,2019-02-24,9,0-5,629.8571,1.2846,1.1372,1.4417
176,2019-02-24,9,6-11,536.0000,1.3354,1.1912,1.4854
176,2019-02-24,9,12-17,111.7143,0.9544,0.8500,1.0741
176,2019-02-24,9,18-44,713.2857,0.6271,0.5704,0.6917
176,2019-02-24,9,45-64,267.5714,0.5580,0.5061,0.6159
176,2019-02-24,9,65+,127.0000,0.5609,0.5035,0.6255
177,2019-02-25,9,0-5,641.0000,1.2172,1.0798,1.3766
177,2019-02-25,9,6-11,531.2857,1.2645,1.1254,1.4011
177,2019-02-25,9,12-17,110.7143,0.9392,0.8367,1.0508
177,2019-02-25,9,18-44,732.2857,0.6108,0.5535,0.6717
177,2019-02-25,9,45-64,269.2857,0.5472,0.4942,0.6030
177,2019-02-25,9,65+,128.0000,0.5511,0.4937,0.6143
178,2019-02-26,9,0-5,613.2857,1.1811,1.0546,1.3325
178,2019-02-26,9,6-11,489.5714,1.2457,1.1111,1.4014
178,2019-02-26,9,12-17,100.1429,0.9619,0.8521,1.0832
178,2019-02-26,9,18-44,699.0000,0.6174,0.5581,0.6829
178,2019-02-26,9,45-64,239.8571,0.5579,0.5036,0.6178
178,2019-02-26,9,65+,120.1429,0.5593,0.5017,0.6251
179,2019-02-27,9,0-5,604.2857,1.1567,1.0223,1.2965
179,2019-02-27,9,6-11,475.0000,1.2345,1.1054,1.3804
179,2019-02-27,9,12-17,102.8571,1.0091,0.9039,1.1290
179,2019-02-27,9,18-44,732.0000,0.6298,0.5699,0.6934
179,2019-02-27,9,45-64,246.0000,0.5759,0.5204,0.6348
179,2019-02-27,9,65+,120.8571,0.5752,0.5161,0.6390
180,2019-02-28,9,0-5,595.2857,1.1297,1.0072,1.2701
180,2019-02-28,9,6-11,463.4286,1.2427,1.1157,1.3898
180,2019-02-28,9,12-17,103.8571,1.0742,0.9638,1.2140
180,2019-02-28,9,18-44,741.8571,0.6411,0.5800,0.7085
180,2019-02-28,9,45-64,246.2857,0.5947,0.5372,0.6570
180,2019-02-28,9,65+,121.0000,0.5924,0.5318,0.6604
181,2019-03-01,9,0-5,550.0000,1.1404,1.0170,1.2859
181,2019-03-01,9,6-11,426.0000,1.2762,1.1434,1.4214
181,2019-03-01,9,12-17,103.8571,1.1658,1.0357,1.3170
181,2019-03-01,9,18-44,744.8571,0.6605,0.5954,0.7294
181,2019-03-01,9,45-64,245.1429,0.6176,0.5574,0.6813
181,2019-03-01,9,65+,119.2857,0.6130,0.5487,0.6824
182,2019-03-02,9,0-5,509.0000,1.2086,1.0697,1.3579
182,2019-03-02,9,6-11,402.0000,1.3738,1.2306,1.5274
182,2019-03-02,9,12-17,112.7143,1.2989,1.1549,1.4626
182,2019-03-02,9,18-44,744.7143,0.6972,0.6298,0.7741
182,2019-03-02,9,45-64,243.0000,0.6510,0.5881,0.7210
182,2019-03-02,9,65+,119.4286,0.6399,0.5723,0.7108
183,2019-03-03,10,0-5,483.4286,1.3191,1.1763,1.4738
183,2019-03-03,10,6-11,378.7143,1.5191,1.3514,1.6940
183,2019-03-03,10,12-17,120.8571,1.4545,1.2931,1.6287
183,2019-03-03,10,18-44,744.0000,0.7426,0.6736,0.8194
183,2019-03-03,10,45-64,244.4286,0.6851,0.6218,0.7546
183,2019-03-03,10,65+,119.1429,0.6633,0.5975,0.7361
184,2019-03-04,10,0-5,459.2857,1.4367,1.2745,1.6235
184,2019-03-04,10,6-11,371.4286,1.6976,1.5202,1.8762
184,2019-03-04,10,12-17,139.1429,1.6232,1.4333,1.8608
184,2019-03-04,10,18-44,736.4286,0.7797,0.7070,0.8590
184,2019-03-04,10,45-64,242.1429,0.7075,0.6409,0.7782
184,2019-03-04,10,65+,118.2857,0.6734,0.6064,0.7466
185,2019-03-05,10,0-5,491.1429,1.5153,1.3495,1.6974
185,2019-03-05,10,6-11,417.2857,1.8192,1.6310,2.0424
185,2019-03-05,10,12-17,176.1429,1.7201,1.5033,1.9581
185,2019-03-05,10,18-44,776.7143,0.7869,0.7189,0.8634
185,2019-03-05,10,45-64,263.5714,0.6997,0.6374,0.7677
185,2019-03-05,10,65+,124.7143,0.6590,0.5943,0.7296
186,2019-03-06,10,0-5,498.1429,1.5918,1.4156,1.7750
186,2019-03-06,10,6-11,446.4286,1.9690,1.7625,2.2090
186,2019-03-06,10,12-17,210.5714,1.8200,1.5988,2.0572
186,2019-03-06,10,18-44,751.8571,0.7936,0.7245,0.8666
186,2019-03-06,10,45-64,248.2857,0.6893,0.6289,0.7532
186,2019-03-06,10,65+,118.8571,0.6407,0.5803,0.7075
187,2019-03-07,10,0-5,514.4286,1.6807,1.4941,1.8813
187,2019-03-07,10,6-11,473.4286,2.1681,1.9206,2.4235
187,2019-03-07,10,12-17,236.4286,1.9570,1.7456,2.2350
187,2019-03-07,10,18-44,753.4286,0.8174,0.7454,0.8916
187,2019-03-07,10,45-64,245.0000,0.6928,0.6325,0.7560
187,2019-03-07,10,65+,116.1429,0.6316,0.5718,0.6958
188,2019-03-08,10,0-5,573.0000,1.7068,1.5152,1.9180
188,2019-03-08,10,6-11,602.1429,2.2167,1.9883,2.4795
188,2019-03-08,10,12-17,313.1429,2.0226,1.7974,2.2765
188,2019-03-08,10,18-44,767.1429,0.8176,0.7494,0.8916
188,2019-03-08,10,45-64,241.0000,0.6824,0.6255,0.7438
188,2019-03-08,10,65+,116.2857,0.6135,0.5564,0.6752
189,2019-03-09,10,0-5,641.2857,1.6404,1.4636,1.8369
189,2019-03-09,10,6-11,719.5714,2.1010,1.8703,2.3426
189,2019-03-09,10,12-17,399.0000,1.9751,1.7525,2.2470
189,2019-03-09,10,18-44,813.1429,0.7833,0.7185,0.8543
189,2019-03-09,10,45-64,238.8571,0.6513,0.5971,0.7099
189,2019-03-09,10,65+,115.0000,0.5825,0.5294,0.6401
190,2019-03-10,11,0-5,694.1429,1.5501,1.3835,1.7484
190,2019-03-10,11,6-11,831.1429,1.9607,1.7579,2.1904
190,2019-03-10,11,12-17,488.8571,1.8778,1.6520,2.1023
190,2019-03-10,11,18-44,853.2857,0.7404,0.6792,0.8069
190,2019-03-10,11,45-64,233.8571,0.6151,0.5647,0.6691
190,2019-03-10,11,65+,115.1429,0.5505,0.5014,0.6044
191,2019-03-11,11,0-5,753.8571,1.4768,1.3264,1.6597
191,2019-03-11,11,6-11,951.7143,1.8595,1.6764,2.0648
191,2019-03-11,11,12-17,591.8571,1.7630,1.5759,1.9755
191,2019-03-11,11,18-44,917.8571,0.7014,0.6468,0.7643
191,2019-03-11,11,45-64,229.5714,0.5820,0.5359,0.6326
191,2019-03-11,11,65+,114.2857,0.5234,0.4779,0.5746
192,2019-03-12,11,0-5,808.2857,1.4640,1.3090,1.6316
192,2019-03-12,11,6-11,1085.5714,1.8440,1.6647,2.0465
192,2019-03-12,11,12-17,710.1429,1.7112,1.5261,1.9096
192,2019-03-12,11,18-44,990.4286,0.6843,0.6284,0.7443
192,2019-03-12,11,45-64,236.5714,0.5649,0.5189,0.6138
192,2019-03-12,11,65+,119.4286,0.5084,0.4627,0.5582
193,2019-03-13,11,0-5,855.0000,1.5383,1.3775,1.7128
193,2019-03-13,11,6-11,1207.4286,1.9932,1.7910,2.1915
193,2019-03-13,11,12-17,814.1429,1.8160,1.6247,2.0480
193,2019-03-13,11,18-44,1061.7143,0.7142,0.6585,0.7713
193,2019-03-13,11,45-64,245.4286,0.5832,0.5379,0.6299
193,2019-03-13,11,65+,122.7143,0.5165,0.4723,0.5643
194,2019-03-14,11,0-5,909.4286,1.6389,1.4723,1.8277
194,2019-03-14,11,6-11,1323.8571,2.2038,1.9800,2.4276
194,2019-03-14,11,12-17,883.5714,2.0416,1.8383,2.2965
194,2019-03-14,11,18-44,1108.7143,0.7692,0.7093,0.8348
194,2019-03-14,11,45-64,252.4286,0.6231,0.5751,0.6751
194,2019-03-14,11,65+,125.7143,0.5368,0.4922,0.5851
195,2019-03-15,11,0-5,1046.1429,1.6045,1.4397,1.7872
195,2019-03-15,11,6-11,1665.2857,2.1138,1.9034,2.3218
195,2019-03-15,11,12-17,1171.8571,1.9907,1.7736,2.2352
195,2019-03-15,11,18-44,1275.1429,0.7549,0.6974,0.8198
195,2019-03-15,11,45-64,275.8571,0.6113,0.5649,0.6628
195,2019-03-15,11,65+,135.2857,0.5231,0.4809,0.5697
196,2019-03-16,11,0-5,1142.1429,1.4902,1.3369,1.6575
196,2019-03-16,11,6-11,1917.5714,1.8865,1.7076,2.0747
196,2019-03-16,11,12-17,1392.0000,1.7789,1.5979,1.9780
196,2019-03-16,11,18-44,1406.5714,0.6966,0.6449,0.7521
196,2019-03-16,11,45-64,296.0000,0.5644,0.5229,0.6088
196,2019-03-16,11,65+,143.8571,0.4851,0.4469,0.5278
197,2019-03-17,12,0-5,1231.8571,1.4083,1.2664,1.5609
197,2019-03-17,12,6-11,2125.4286,1.7594,1.6038,1.9379
197,2019-03-17,12,12-17,1581.1429,1.6393,1.4551,1.8188
197,2019-03-17,12,18-44,1560.7143,0.6515,0.6019,0.7037
197,2019-03-17,12,45-64,323.0000,0.5247,0.4853,0.5659
197,2019-03-17,12,65+,149.4286,0.4517,0.4162,0.4899
198,2019-03-18,12,0-5,1313.7143,1.3608,1.2187,1.5181
198,2019-03-18,12,6-11,2326.7143,1.7128,1.5539,1.8842
198,2019-03-18,12,12-17,1780.4286,1.5261,1.3596,1.6988
198,2019-03-18,12,18-44,1736.8571,0.6176,0.5704,0.6682
