day,date,wk,age_group,cases,Rj_med,Rj_lo,Rj_hi
132,2019-01-11,2,45-64,3031.2857,0.6776,0.5891,0.7805
132,2019-01-11,2,65+,1104.1429,0.4229,0.3661,0.4927
133,2019-01-12,2,0-5,1970.7143,0.5270,0.4529,0.6130
133,2019-01-12,2,6-11,1746.4286,0.7249,0.6314,0.8361
133,2019-01-12,2,12-17,621.7143,0.7811,0.6868,0.8882
133,2019-01-12,2,18-44,3898.4286,0.7343,0.6342,0.8483
133,2019-01-12,2,45-64,2746.0000,0.6732,0.5849,0.7736
133,2019-01-12,2,65+,1022.0000,0.4212,0.3646,0.4892
134,2019-01-13,3,0-5,1878.2857,0.5260,0.4527,0.6149
134,2019-01-13,3,6-11,1638.2857,0.7239,0.6308,0.8349
134,2019-01-13,3,12-17,543.2857,0.7769,0.6825,0.8838
134,2019-01-13,3,18-44,3453.7143,0.7308,0.6300,0.8460
134,2019-01-13,3,45-64,2441.0000,0.6688,0.5798,0.7704
134,2019-01-13,3,65+,939.8571,0.4189,0.3628,0.4873
135,2019-01-14,3,0-5,1766.7143,0.5279,0.4531,0.6154
135,2019-01-14,3,6-11,1514.8571,0.7277,0.6307,0.8374
135,2019-01-14,3,12-17,464.5714,0.7786,0.6833,0.8853
135,2019-01-14,3,18-44,3059.1429,0.7323,0.6323,0.8505
135,2019-01-14,3,45-64,2160.4286,0.6687,0.5809,0.7717
135,2019-01-14,3,65+,842.2857,0.4192,0.3634,0.4871
136,2019-01-15,3,0-5,1629.4286,0.5280,0.4543,0.6177
136,2019-01-15,3,6-11,1367.4286,0.7285,0.6340,0.8396
136,2019-01-15,3,12-17,391.8571,0.7790,0.6860,0.8857
136,2019-01-15,3,18-44,2708.7143,0.7326,0.6361,0.8483
136,2019-01-15,3,45-64,1901.0000,0.6692,0.5833,0.7702
136,2019-01-15,3,65+,743.5714,0.4216,0.3632,0.4886
137,2019-01-16,3,0-5,1495.4286,0.5343,0.4589,0.6237
137,2019-01-16,3,6-11,1238.0000,0.7366,0.6397,0.8513
137,2019-01-16,3,12-17,336.7143,0.7880,0.6922,0.8965
137,2019-01-16,3,18-44,2433.8571,0.7419,0.6397,0.8565
137,2019-01-16,3,45-64,1684.4286,0.6760,0.5881,0.7762
137,2019-01-16,3,65+,677.0000,0.4259,0.3669,0.4937
138,2019-01-17,3,0-5,1399.2857,0.5426,0.4665,0.6347
138,2019-01-17,3,6-11,1160.5714,0.7504,0.6507,0.8684
138,2019-01-17,3,12-17,310.8571,0.8024,0.7048,0.9148
138,2019-01-17,3,18-44,2305.7143,0.7530,0.6533,0.8740
138,2019-01-17,3,45-64,1604.4286,0.6860,0.5976,0.7880
138,2019-01-17,3,65+,650.1429,0.4340,0.3746,0.5044
139,2019-01-18,3,0-5,1239.5714,0.5556,0.4780,0.6476
139,2019-01-18,3,6-11,1016.5714,0.7698,0.6675,0.8866
139,2019-01-18,3,12-17,252.2857,0.8237,0.7232,0.9374
139,2019-01-18,3,18-44,1964.8571,0.7714,0.6675,0.8943
139,2019-01-18,3,45-64,1321.8571,0.7007,0.6106,0.8060
139,2019-01-18,3,65+,551.5714,0.4451,0.3838,0.5175
140,2019-01-19,3,0-5,1150.5714,0.5725,0.4934,0.6665
140,2019-01-19,3,6-11,939.5714,0.7948,0.6900,0.9169
140,2019-01-19,3,12-17,224.7143,0.8525,0.7486,0.9703
140,2019-01-19,3,18-44,1755.4286,0.7951,0.6879,0.9217
140,2019-01-19,3,45-64,1172.5714,0.7219,0.6284,0.8304
140,2019-01-19,3,65+,497.8571,0.4595,0.3954,0.5343
141,2019-01-20,4,0-5,1074.0000,0.5922,0.5090,0.6933
141,2019-01-20,4,6-11,878.1429,0.8235,0.7146,0.9532
141,2019-01-20,4,12-17,200.4286,0.8865,0.7782,1.0110
141,2019-01-20,4,18-44,1610.0000,0.8249,0.7130,0.9557
141,2019-01-20,4,45-64,1067.8571,0.7476,0.6515,0.8579
141,2019-01-20,4,65+,463.8571,0.4763,0.4100,0.5527
142,2019-01-21,4,0-5,1003.1429,0.6134,0.5288,0.7142
142,2019-01-21,4,6-11,824.1429,0.8552,0.7423,0.9881
142,2019-01-21,4,12-17,187.1429,0.9239,0.8117,1.0510
142,2019-01-21,4,18-44,1476.4286,0.8567,0.7418,0.9886
142,2019-01-21,4,45-64,966.2857,0.7750,0.6765,0.8872
142,2019-01-21,4,65+,428.5714,0.4934,0.4269,0.5744
143,2019-01-22,4,0-5,941.0000,0.6339,0.5463,0.7387
143,2019-01-22,4,6-11,769.0000,0.8876,0.7700,1.0279
143,2019-01-22,4,12-17,177.4286,0.9624,0.8449,1.0960
143,2019-01-22,4,18-44,1372.1429,0.8891,0.7692,1.0255
143,2019-01-22,4,45-64,865.5714,0.8037,0.7020,0.9196
143,2019-01-22,4,65+,397.7143,0.5119,0.4415,0.5968
144,2019-01-23,4,0-5,879.4286,0.6556,0.5649,0.7653
144,2019-01-23,4,6-11,720.1429,0.9202,0.7995,1.0630
144,2019-01-23,4,12-17,167.7143,1.0000,0.8778,1.1376
144,2019-01-23,4,18-44,1276.4286,0.9220,0.7953,1.0648
144,2019-01-23,4,45-64,796.7143,0.8316,0.7247,0.9539
144,2019-01-23,4,65+,375.4286,0.5280,0.4561,0.6121
145,2019-01-24,4,0-5,840.7143,0.6762,0.5812,0.7865
145,2019-01-24,4,6-11,692.8571,0.9538,0.8294,1.0961
145,2019-01-24,4,12-17,164.0000,1.0348,0.9103,1.1736
145,2019-01-24,4,18-44,1241.0000,0.9474,0.8193,1.0953
145,2019-01-24,4,45-64,771.5714,0.8538,0.7447,0.9779
145,2019-01-24,4,65+,366.4286,0.5400,0.4659,0.6263
146,2019-01-25,4,0-5,760.5714,0.6950,0.5995,0.8079
146,2019-01-25,4,6-11,646.0000,0.9814,0.8542,1.1324
146,2019-01-25,4,12-17,153.2857,1.0637,0.9364,1.2105
146,2019-01-25,4,18-44,1137.0000,0.9711,0.8415,1.1250
146,2019-01-25,4,45-64,694.0000,0.8723,0.7623,0.9985
146,2019-01-25,4,65+,329.8571,0.5493,0.4748,0.6339
147,2019-01-26,4,0-5,720.1429,0.7124,0.6153,0.8291
147,2019-01-26,4,6-11,620.2857,1.0107,0.8785,1.1635
147,2019-01-26,4,12-17,144.2857,1.0922,0.9618,1.2393
147,2019-01-26,4,18-44,1092.8571,0.9902,0.8589,1.1435
147,2019-01-26,4,45-64,653.7143,0.8870,0.7771,1.0147
147,2019-01-26,4,65+,313.1429,0.5553,0.4800,0.6423
148,2019-01-27,5,0-5,700.5714,0.7222,0.6234,0.8392
148,2019-01-27,5,6-11,605.4286,1.0280,0.8913,1.1858
148,2019-01-27,5,12-17,142.5714,1.1068,0.9744,1.2564
148,2019-01-27,5,18-44,1048.4286,0.9963,0.8687,1.1492
148,2019-01-27,5,45-64,610.5714,0.8908,0.7816,1.0170
148,2019-01-27,5,65+,298.5714,0.5544,0.4814,0.6419
149,2019-01-28,5,0-5,673.7143,0.7234,0.6229,0.8390
149,2019-01-28,5,6-11,585.1429,1.0296,0.8909,1.1838
149,2019-01-28,5,12-17,136.1429,1.1060,0.9691,1.2567
149,2019-01-28,5,18-44,1017.2857,0.9921,0.8551,1.1472
149,2019-01-28,5,45-64,581.1429,0.8834,0.7700,1.0112
149,2019-01-28,5,65+,283.7143,0.5470,0.4741,0.6324
150,2019-01-29,5,0-5,671.1429,0.7104,0.6141,0.8250
150,2019-01-29,5,6-11,587.4286,1.0122,0.8791,1.1651
150,2019-01-29,5,12-17,133.7143,1.0867,0.9554,1.2354
150,2019-01-29,5,18-44,987.4286,0.9703,0.8420,1.1240
150,2019-01-29,5,45-64,563.8571,0.8627,0.7545,0.9883
150,2019-01-29,5,65+,268.8571,0.5333,0.4625,0.6145
151,2019-01-30,5,0-5,670.1429,0.6914,0.5961,0.8070
151,2019-01-30,5,6-11,598.4286,0.9832,0.8531,1.1375
151,2019-01-30,5,12-17,137.4286,1.0558,0.9281,1.2018
151,2019-01-30,5,18-44,978.0000,0.9408,0.8159,1.0866
151,2019-01-30,5,45-64,558.1429,0.8351,0.7300,0.9547
151,2019-01-30,5,65+,261.2857,0.5160,0.4481,0.5978
152,2019-01-31,5,0-5,667.1429,0.6674,0.5756,0.7781
152,2019-01-31,5,6-11,606.2857,0.9469,0.8228,1.0921
152,2019-01-31,5,12-17,142.0000,1.0228,0.8980,1.1637
152,2019-01-31,5,18-44,983.2857,0.9133,0.7891,1.0589
152,2019-01-31,5,45-64,561.2857,0.8083,0.7056,0.9268
152,2019-01-31,5,65+,260.4286,0.4988,0.4313,0.5786
153,2019-02-01,5,0-5,626.4286,0.6491,0.5592,0.7546
153,2019-02-01,5,6-11,557.5714,0.9183,0.7972,1.0562
153,2019-02-01,5,12-17,130.4286,0.9997,0.8784,1.1369
153,2019-02-01,5,18-44,869.5714,0.8965,0.7771,1.0402
153,2019-02-01,5,45-64,472.8571,0.7929,0.6932,0.9093
153,2019-02-01,5,65+,224.7143,0.4896,0.4238,0.5683
154,2019-02-02,5,0-5,577.5714,0.6349,0.5453,0.7376
154,2019-02-02,5,6-11,507.8571,0.8971,0.7788,1.0314
154,2019-02-02,5,12-17,118.5714,0.9890,0.8689,1.1242
154,2019-02-02,5,18-44,774.8571,0.8916,0.7708,1.0351
154,2019-02-02,5,45-64,424.0000,0.7881,0.6877,0.9008
154,2019-02-02,5,65+,199.5714,0.4890,0.4227,0.5656
155,2019-02-03,6,0-5,562.2857,0.6298,0.5438,0.7326
155,2019-02-03,6,6-11,491.4286,0.8856,0.7725,1.0213
155,2019-02-03,6,12-17,108.7143,0.9902,0.8726,1.1266
155,2019-02-03,6,18-44,722.0000,0.9007,0.7796,1.0432
155,2019-02-03,6,45-64,391.7143,0.7958,0.6952,0.9113
155,2019-02-03,6,65+,177.1429,0.4975,0.4306,0.5768
156,2019-02-04,6,0-5,548.2857,0.6333,0.5449,0.7380
156,2019-02-04,6,6-11,481.2857,0.8865,0.7710,1.0236
156,2019-02-04,6,12-17,114.2857,1.0048,0.8829,1.1451
156,2019-02-04,6,18-44,733.5714,0.9199,0.7959,1.0678
156,2019-02-04,6,45-64,391.5714,0.8129,0.7098,0.9315
156,2019-02-04,6,65+,185.2857,0.5127,0.4423,0.5934
157,2019-02-05,6,0-5,498.5714,0.6422,0.5522,0.7492
157,2019-02-05,6,6-11,441.1429,0.8987,0.7813,1.0390
157,2019-02-05,6,12-17,112.2857,1.0291,0.9034,1.1725
157,2019-02-05,6,18-44,703.2857,0.9444,0.8146,1.0967
157,2019-02-05,6,45-64,360.5714,0.8343,0.7282,0.9571
157,2019-02-05,6,65+,176.7143,0.5293,0.4564,0.6124
158,2019-02-06,6,0-5,452.7143,0.6623,0.5715,0.7695
158,2019-02-06,6,6-11,387.4286,0.9257,0.8104,1.0622
158,2019-02-06,6,12-17,107.2857,1.0642,0.9371,1.2104
158,2019-02-06,6,18-44,676.5714,0.9758,0.8422,1.1318
158,2019-02-06,6,45-64,335.5714,0.8628,0.7531,0.9867
158,2019-02-06,6,65+,166.5714,0.5498,0.4751,0.6379
159,2019-02-07,6,0-5,414.8571,0.6881,0.5937,0.7999
159,2019-02-07,6,6-11,348.8571,0.9628,0.8400,1.1033
159,2019-02-07,6,12-17,98.0000,1.1030,0.9721,1.2540
159,2019-02-07,6,18-44,646.2857,1.0053,0.8722,1.1678
159,2019-02-07,6,45-64,313.2857,0.8890,0.7781,1.0196
159,2019-02-07,6,65+,160.2857,0.5704,0.4915,0.6626
160,2019-02-08,6,0-5,398.7143,0.7166,0.6179,0.8347
160,2019-02-08,6,6-11,330.1429,1.0044,0.8752,1.1557
160,2019-02-08,6,12-17,104.4286,1.1406,1.0027,1.2985
160,2019-02-08,6,18-44,675.0000,1.0282,0.8884,1.1949
160,2019-02-08,6,45-64,321.7143,0.9078,0.7934,1.0384
160,2019-02-08,6,65+,170.1429,0.5825,0.5027,0.6785
161,2019-02-09,6,0-5,403.4286,0.7497,0.6445,0.8722
161,2019-02-09,6,6-11,339.1429,1.0509,0.9133,1.2117
161,2019-02-09,6,12-17,108.5714,1.1767,1.0338,1.3370
161,2019-02-09,6,18-44,691.7143,1.0489,0.9077,1.2133
161,2019-02-09,6,45-64,328.2857,0.9214,0.8062,1.0531
161,2019-02-09,6,65+,173.5714,0.5894,0.5109,0.6831
162,2019-02-10,7,0-5,382.4286,0.7857,0.6748,0.9183
162,2019-02-10,7,6-11,327.4286,1.1037,0.9604,1.2697
162,2019-02-10,7,12-17,109.7143,1.2142,1.0675,1.3804
162,2019-02-10,7,18-44,675.5714,1.0682,0.9264,1.2398
162,2019-02-10,7,45-64,325.2857,0.9334,0.8184,1.0679
162,2019-02-10,7,65+,180.4286,0.5933,0.5141,0.6882
163,2019-02-11,7,0-5,370.7143,0.8276,0.7110,0.9636
163,2019-02-11,7,6-11,304.7143,1.1648,1.0116,1.3393
163,2019-02-11,7,12-17,102.0000,1.2600,1.1072,1.4308
163,2019-02-11,7,18-44,605.5714,1.0966,0.9517,1.2663
163,2019-02-11,7,45-64,286.8571,0.9521,0.8363,1.0861
163,2019-02-11,7,65+,157.5714,0.5995,0.5209,0.6950
164,2019-02-12,7,0-5,383.2857,0.8728,0.7513,1.0171
164,2019-02-12,7,6-11,314.7143,1.2304,1.0693,1.4155
164,2019-02-12,7,12-17,99.4286,1.3119,1.1542,1.4907
164,2019-02-12,7,18-44,591.0000,1.1315,0.9846,1.3109
164,2019-02-12,7,45-64,274.5714,0.9780,0.8600,1.1166
164,2019-02-12,7,65+,151.0000,0.6096,0.5303,0.7054
165,2019-02-13,7,0-5,407.2857,0.9139,0.7872,1.0579
165,2019-02-13,7,6-11,333.4286,1.2894,1.1222,1.4810
165,2019-02-13,7,12-17,98.0000,1.3590,1.1980,1.5417
165,2019-02-13,7,18-44,573.5714,1.1659,1.0163,1.3454
165,2019-02-13,7,45-64,258.2857,1.0021,0.8825,1.1398
165,2019-02-13,7,65+,144.8571,0.6187,0.5379,0.7126
166,2019-02-14,7,0-5,423.1429,0.9460,0.8146,1.1004
166,2019-02-14,7,6-11,346.2857,1.3374,1.1649,1.5367
166,2019-02-14,7,12-17,101.5714,1.3979,1.2310,1.5837
166,2019-02-14,7,18-44,574.0000,1.1961,1.0388,1.3751
166,2019-02-14,7,45-64,258.5714,1.0232,0.8988,1.1641
166,2019-02-14,7,65+,144.0000,0.6246,0.5445,0.7201
167,2019-02-15,7,0-5,466.0000,0.9639,0.8294,1.1221
167,2019-02-15,7,6-11,386.2857,1.3649,1.1849,1.5697
167,2019-02-15,7,12-17,102.5714,1.4193,1.2483,1.6100
167,2019-02-15,7,18-44,585.4286,1.2140,1.0538,1.3963
167,2019-02-15,7,45-64,257.0000,1.0350,0.9093,1.1785
167,2019-02-15,7,65+,139.1429,0.6263,0.5462,0.7212
168,2019-02-16,7,0-5,487.7143,0.9678,0.8347,1.1325
168,2019-02-16,7,6-11,409.4286,1.3728,1.1908,1.5848
168,2019-02-16,7,12-17,103.7143,1.4221,1.2498,1.6167
168,2019-02-16,7,18-44,598.2857,1.2166,1.0563,1.4029
168,2019-02-16,7,45-64,254.0000,1.0364,0.9097,1.1796
168,2019-02-16,7,65+,136.0000,0.6233,0.5441,0.7180
169,2019-02-17,8,0-5,513.5714,0.9605,0.8249,1.1208
169,2019-02-17,8,6-11,428.4286,1.3635,1.1829,1.5731
169,2019-02-17,8,12-17,105.1429,1.4107,1.2412,1.6036
169,2019-02-17,8,18-44,617.4286,1.2094,1.0508,1.3953
169,2019-02-17,8,45-64,255.0000,1.0292,0.9048,1.1709
169,2019-02-17,8,65+,136.1429,0.6161,0.5392,0.7063
170,2019-02-18,8,0-5,535.8571,0.9436,0.8101,1.1009
170,2019-02-18,8,6-11,455.2857,1.3379,1.1613,1.5448
170,2019-02-18,8,12-17,106.2857,1.3851,1.2202,1.5737
170,2019-02-18,8,18-44,633.4286,1.1936,1.0398,1.3783
170,2019-02-18,8,45-64,254.5714,1.0142,0.8938,1.1545
170,2019-02-18,8,65+,131.7143,0.6053,0.5294,0.6930
171,2019-02-19,8,0-5,547.5714,0.9226,0.7931,1.0712
171,2019-02-19,8,6-11,479.2857,1.3023,1.1295,1.5021
171,2019-02-19,8,12-17,109.1429,1.3501,1.1856,1.5348
171,2019-02-19,8,18-44,640.7143,1.1731,1.0188,1.3564
171,2019-02-19,8,45-64,257.8571,0.9956,0.8746,1.1346
171,2019-02-19,8,65+,128.1429,0.5917,0.5179,0.6793
172,2019-02-20,8,0-5,567.5714,0.8986,0.7716,1.0508
172,2019-02-20,8,6-11,497.5714,1.2622,1.0971,1.4617
172,2019-02-20,8,12-17,108.4286,1.3121,1.1527,1.4935
172,2019-02-20,8,18-44,652.1429,1.1496,0.9967,1.3305
172,2019-02-20,8,45-64,263.8571,0.9725,0.8530,1.1099
172,2019-02-20,8,65+,132.2857,0.5757,0.5027,0.6599
173,2019-02-21,8,0-5,579.5714,0.8750,0.7518,1.0226
173,2019-02-21,8,6-11,505.5714,1.2213,1.0627,1.4057
173,2019-02-21,8,12-17,106.5714,1.2731,1.1209,1.4458
173,2019-02-21,8,18-44,657.5714,1.1259,0.9757,1.3012
173,2019-02-21,8,45-64,264.5714,0.9492,0.8330,1.0815
173,2019-02-21,8,65+,134.2857,0.5594,0.4894,0.6401
174,2019-02-22,8,0-5,599.1429,0.8460,0.7275,0.9860
174,2019-02-22,8,6-11,516.2857,1.1750,1.0242,1.3552
174,2019-02-22,8,12-17,106.8571,1.2312,1.0837,1.4004
174,2019-02-22,8,18-44,685.0000,1.0974,0.9496,1.2681
174,2019-02-22,8,45-64,266.8571,0.9219,0.8085,1.0521
174,2019-02-22,8,65+,132.2857,0.5412,0.4740,0.6201
175,2019-02-23,8,0-5,621.0000,0.8123,0.6985,0.9524
175,2019-02-23,8,6-11,525.1429,1.1217,0.9749,1.2974
175,2019-02-23,8,12-17,108.4286,1.1870,1.0419,1.3523
175,2019-02-23,8,18-44,694.5714,1.0689,0.9219,1.2408
175,2019-02-23,8,45-64,271.5714,0.8956,0.7841,1.0232
175,2019-02-23,8,65+,133.1429,0.5243,0.4575,0.6010
176,2019-02-24,9,0-5,629.8571,0.7815,0.6712,0.9142
176,2019-02-24,9,6-11,536.0000,1.0759,0.9327,1.2388
176,2019-02-24,9,12-17,111.7143,1.1504,1.0102,1.3095
176,2019-02-24,9,18-44,713.2857,1.0448,0.9029,1.2110
176,2019-02-24,9,45-64,267.5714,0.8742,0.7660,0.9983
176,2019-02-24,9,65+,127.0000,0.5115,0.4462,0.5855
177,2019-02-25,9,0-5,641.0000,0.7548,0.6491,0.8800
177,2019-02-25,9,6-11,531.2857,1.0389,0.9058,1.1967
177,2019-02-25,9,12-17,110.7143,1.1308,0.9956,1.2877
177,2019-02-25,9,18-44,732.2857,1.0298,0.8906,1.2001
177,2019-02-25,9,45-64,269.2857,0.8609,0.7550,0.9867
177,2019-02-25,9,65+,128.0000,0.5024,0.4393,0.5755
178,2019-02-26,9,0-5,613.2857,0.7381,0.6353,0.8624
178,2019-02-26,9,6-11,489.5714,1.0185,0.8861,1.1737
178,2019-02-26,9,12-17,100.1429,1.1262,0.9890,1.2826
178,2019-02-26,9,18-44,699.0000,1.0275,0.8861,1.1924
178,2019-02-26,9,45-64,239.8571,0.8589,0.7517,0.9806
178,2019-02-26,9,65+,120.1429,0.5005,0.4375,0.5738
179,2019-02-27,9,0-5,604.2857,0.7280,0.6270,0.8506
179,2019-02-27,9,6-11,475.0000,1.0112,0.8789,1.1627
179,2019-02-27,9,12-17,102.8571,1.1376,0.9995,1.2958
179,2019-02-27,9,18-44,732.0000,1.0285,0.8877,1.1984
179,2019-02-27,9,45-64,246.0000,0.8610,0.7529,0.9861
179,2019-02-27,9,65+,120.8571,0.5019,0.4371,0.5771
180,2019-02-28,9,0-5,595.2857,0.7287,0.6311,0.8514
180,2019-02-28,9,6-11,463.4286,1.0236,0.8920,1.1760
180,2019-02-28,9,12-17,103.8571,1.1752,1.0326,1.3363
180,2019-02-28,9,18-44,741.8571,1.0462,0.9000,1.2130
180,2019-02-28,9,45-64,246.2857,0.8753,0.7652,1.0000
180,2019-02-28,9,65+,121.0000,0.5088,0.4431,0.5852
181,2019-03-01,9,0-5,550.0000,0.7443,0.6397,0.8664
181,2019-03-01,9,6-11,426.0000,1.0620,0.9246,1.2175
181,2019-03-01,9,12-17,103.8571,1.2381,1.0884,1.4072
181,2019-03-01,9,18-44,744.8571,1.0692,0.9223,1.2441
181,2019-03-01,9,45-64,245.1429,0.8954,0.7832,1.0258
181,2019-03-01,9,65+,119.2857,0.5198,0.4546,0.5982
182,2019-03-02,9,0-5,509.0000,0.7726,0.6658,0.8977
182,2019-03-02,9,6-11,402.0000,1.1251,0.9797,1.2963
182,2019-03-02,9,12-17,112.7143,1.3267,1.1668,1.5087
182,2019-03-02,9,18-44,744.7143,1.1012,0.9543,1.2739
182,2019-03-02,9,45-64,243.0000,0.9221,0.8098,1.0499
182,2019-03-02,9,65+,119.4286,0.5345,0.4661,0.6123
183,2019-03-03,10,0-5,483.4286,0.8158,0.7024,0.9553
183,2019-03-03,10,6-11,378.7143,1.2186,1.0601,1.4075
183,2019-03-03,10,12-17,120.8571,1.4483,1.2718,1.6497
183,2019-03-03,10,18-44,744.0000,1.1455,0.9957,1.3255
183,2019-03-03,10,45-64,244.4286,0.9556,0.8415,1.0887
183,2019-03-03,10,65+,119.1429,0.5499,0.4820,0.6327
184,2019-03-04,10,0-5,459.2857,0.8688,0.7513,1.0109
184,2019-03-04,10,6-11,371.4286,1.3313,1.1639,1.5278
184,2019-03-04,10,12-17,139.1429,1.5914,1.4000,1.8068
184,2019-03-04,10,18-44,736.4286,1.1932,1.0377,1.3814
184,2019-03-04,10,45-64,242.1429,0.9907,0.8729,1.1288
184,2019-03-04,10,65+,118.2857,0.5662,0.4952,0.6489
185,2019-03-05,10,0-5,491.1429,0.9292,0.8049,1.0801
185,2019-03-05,10,6-11,417.2857,1.4613,1.2752,1.6795
185,2019-03-05,10,12-17,176.1429,1.7541,1.5378,1.9917
185,2019-03-05,10,18-44,776.7143,1.2477,1.0861,1.4332
185,2019-03-05,10,45-64,263.5714,1.0284,0.9081,1.1663
185,2019-03-05,10,65+,124.7143,0.5815,0.5102,0.6639
186,2019-03-06,10,0-5,498.1429,0.9851,0.8474,1.1455
186,2019-03-06,10,6-11,446.4286,1.5868,1.3812,1.8218
186,2019-03-06,10,12-17,210.5714,1.9141,1.6768,2.1754
186,2019-03-06,10,18-44,751.8571,1.2949,1.1279,1.4908
186,2019-03-06,10,45-64,248.2857,1.0601,0.9356,1.2015
186,2019-03-06,10,65+,118.8571,0.5915,0.5205,0.6741
187,2019-03-07,10,0-5,514.4286,1.0304,0.8917,1.1970
187,2019-03-07,10,6-11,473.4286,1.6986,1.4834,1.9453
187,2019-03-07,10,12-17,236.4286,2.0561,1.8051,2.3393
187,2019-03-07,10,18-44,753.4286,1.3324,1.1628,1.5330
187,2019-03-07,10,45-64,245.0000,1.0838,0.9579,1.2276
187,2019-03-07,10,65+,116.1429,0.5979,0.5286,0.6783
188,2019-03-08,10,0-5,573.0000,1.0567,0.9153,1.2261
188,2019-03-08,10,6-11,602.1429,1.7761,1.5468,2.0378
188,2019-03-08,10,12-17,313.1429,2.1631,1.8951,2.4632
188,2019-03-08,10,18-44,767.1429,1.3555,1.1833,1.5514
188,2019-03-08,10,45-64,241.0000,1.0954,0.9691,1.2363
188,2019-03-08,10,65+,116.2857,0.5971,0.5285,0.6760
189,2019-03-09,10,0-5,641.2857,1.0594,0.9147,1.2230
189,2019-03-09,10,6-11,719.5714,1.7966,1.5649,2.0599
189,2019-03-09,10,12-17,399.0000,2.2055,1.9307,2.5183
189,2019-03-09,10,18-44,813.1429,1.3565,1.1867,1.5524
189,2019-03-09,10,45-64,238.8571,1.0906,0.9661,1.2304
189,2019-03-09,10,65+,115.0000,0.5886,0.5216,0.6639
190,2019-03-10,11,0-5,694.1429,1.0410,0.9004,1.2079
190,2019-03-10,11,6-11,831.1429,1.7859,1.5525,2.0438
190,2019-03-10,11,12-17,488.8571,2.2063,1.9315,2.5215
190,2019-03-10,11,18-44,853.2857,1.3373,1.1730,1.5324
190,2019-03-10,11,45-64,233.8571,1.0713,0.9504,1.2096
190,2019-03-10,11,65+,115.1429,0.5737,0.5086,0.6476
191,2019-03-11,11,0-5,753.8571,1.0119,0.8769,1.1750
191,2019-03-11,11,6-11,951.7143,1.7508,1.5255,2.0167
191,2019-03-11,11,12-17,591.8571,2.1837,1.9105,2.4932
191,2019-03-11,11,18-44,917.8571,1.3102,1.1477,1.4979
191,2019-03-11,11,45-64,229.5714,1.0463,0.9286,1.1801
191,2019-03-11,11,65+,114.2857,0.5559,0.4938,0.6269
192,2019-03-12,11,0-5,808.2857,0.9837,0.8512,1.1401
192,2019-03-12,11,6-11,1085.5714,1.7173,1.4954,1.9779
192,2019-03-12,11,12-17,710.1429,2.1545,1.8840,2.4656
192,2019-03-12,11,18-44,990.4286,1.2817,1.1242,1.4652
192,2019-03-12,11,45-64,236.5714,1.0215,0.9074,1.1518
192,2019-03-12,11,65+,119.4286,0.5390,0.4794,0.6060
193,2019-03-13,11,0-5,855.0000,0.9566,0.8324,1.1029
193,2019-03-13,11,6-11,1207.4286,1.6873,1.4748,1.9328
193,2019-03-13,11,12-17,814.1429,2.1312,1.8707,2.4332
193,2019-03-13,11,18-44,1061.7143,1.2554,1.0990,1.4352
193,2019-03-13,11,45-64,245.4286,0.9987,0.8858,1.1254
193,2019-03-13,11,65+,122.7143,0.5219,0.4646,0.5865
194,2019-03-14,11,0-5,909.4286,0.9332,0.8104,1.0770
194,2019-03-14,11,6-11,1323.8571,1.6571,1.4439,1.8982
194,2019-03-14,11,12-17,883.5714,2.1086,1.8430,2.4136
194,2019-03-14,11,18-44,1108.7143,1.2335,1.0756,1.4109
194,2019-03-14,11,45-64,252.4286,0.9797,0.8672,1.1049
194,2019-03-14,11,65+,125.7143,0.5070,0.4520,0.5682
195,2019-03-15,11,0-5,1046.1429,0.9022,0.7806,1.0458
195,2019-03-15,11,6-11,1665.2857,1.6083,1.4014,1.8508
195,2019-03-15,11,12-17,1171.8571,2.0569,1.7952,2.3549
195,2019-03-15,11,18-44,1275.1429,1.1983,1.0504,1.3742
195,2019-03-15,11,45-64,275.8571,0.9508,0.8442,1.0741
195,2019-03-15,11,65+,135.2857,0.4891,0.4357,0.5499
196,2019-03-16,11,0-5,1142.1429,0.8688,0.7519,1.0122
196,2019-03-16,11,6-11,1917.5714,1.5522,1.3513,1.7908
196,2019-03-16,11,12-17,1392.0000,1.9909,1.7349,2.2786
196,2019-03-16,11,18-44,1406.5714,1.1614,1.0122,1.3337
196,2019-03-16,11,45-64,296.0000,0.9194,0.8131,1.0399
196,2019-03-16,11,65+,143.8571,0.4701,0.4191,0.5282
197,2019-03-17,12,0-5,1231.8571,0.8344,0.7212,0.9666
197,2019-03-17,12,6-11,2125.4286,1.4920,1.2964,1.7178
197,2019-03-17,12,12-17,1581.1429,1.9141,1.6678,2.1933
197,2019-03-17,12,18-44,1560.7143,1.1173,0.9756,1.2822
197,2019-03-17,12,45-64,323.0000,0.8837,0.7822,0.9994
197,2019-03-17,12,65+,149.4286,0.4509,0.4011,0.5058
198,2019-03-18,12,0-5,1313.7143,0.8026,0.6951,0.9303
198,2019-03-18,12,6-11,2326.7143,1.4389,1.2518,1.6697
198,2019-03-18,12,12-17,1780.4286,1.8481,1.6113,2.1252
198,2019-03-18,12,18-44,1736.8571,1.0791,0.9431,1.2402
198,2019-03-18,12,45-64,352.2857,0.8514,0.7542,0.9640
198,2019-03-18,12,65+,160.2857,0.4323,0.3847,0.4856
199,2019-03-19,12,0-5,1413.2857,0.7766,0.6722,0.8970
